title,text,rating,author,app_version,date,app_name,platform,extraction_method,extraction_date,vote_sum,vote_count,review_id
Unnecessary increase in payment,"My bill has been increased in last two months , I’m planning to change my service",1,Pinkey pa,11.6.0,2025-05-01 21:06:35,Bell,iOS,itunes_rss,2025-05-29,0,0,f2d9eae0637fd0d72461c3eaf3335cf1
Fâchant,"Passer plusieurs heures au téléphone avec plusieurs commis. Ne pas se faire rappeler lorsqu’on dit qu’on va nous rappeler.
On nous transfère d’un conseiller à l’autre, sans aucun nous écoute, et qu’il recommence les démarches du début malgré notre avis contraire. Une très grosse déception pour 16 heures perdues. Et une grande frustration.",1,g se usudhsgehhehe,11.6.0,2025-05-01 18:06:53,Bell,iOS,itunes_rss,2025-05-29,0,0,f191ae03bc359f68e349562e63fd177b
Bell accessibility,There is no person to reach to discuss one’s particular issue. Instead one is committed to leading through a host of issues that do not apply. Poor customer service as if you give a damn,1,Mac55-304,11.6.0,2025-05-01 06:13:21,Bell,iOS,itunes_rss,2025-05-29,0,0,996e002ef6ba73cbc17563cebdad8e91
Horrible service from day one,"Horrible service, not one service rep knows what they are doing or can assist properly, inadequate billing. Just overall horrible!",1,Baubz 13,11.6.0,2025-04-29 15:32:00,Bell,iOS,itunes_rss,2025-05-29,0,0,02a382cd73bf251517b985c1455698b5
Advisor have different answers to the questions,"Service is not really good, specially the last adisir who answer my call",1,Bill Acosta,11.5.1,2025-04-29 06:29:41,Bell,iOS,itunes_rss,2025-05-29,0,0,03a684787b21eb9d608e53fadbf45fea
Trying to change my channels,I am trying to cancel some channels and add others but seems I cannot at this time as I changed others a few days ago and they are not what I wanted and need to change for others. Please advise what I could do since they say I need 72 hours to access my account now.,1,habsguy53,11.5.1,2025-04-26 11:38:58,Bell,iOS,itunes_rss,2025-05-29,0,0,a35ab334045a2c383796ba81cd446b9b
Bad connection,"Bell’s internet connection is very bad ,you feel like you are blind inside any building,you have to be in the open air and have eye contact with the sun to use internet .I hope the managers who read this massages have setup an office out of building.",1,Ghadir’s,11.5.1,2025-04-26 10:36:05,Bell,iOS,itunes_rss,2025-05-29,0,0,5aed7b2a73ff84baf9e9e5939a08f8f4
Awful.,Every interaction with bell is the worst. We need more competition in Canada. You can’t even change your billing info in this app without an error.,1,Ivan44_123,11.5.1,2025-04-26 09:49:17,Bell,iOS,itunes_rss,2025-05-29,0,0,a211aaba9964f9acf9b82368ce8797e9
"Slow, unintuitive, unresponsive.","Horribly slow, unintuitive, and at times, completely unresponsive. It’s a nicely laid out app, and would be great… if it worked….",2,#theselfyguy,11.5.1,2025-04-26 06:24:51,Bell,iOS,itunes_rss,2025-05-29,0,0,8b75d183c438de2bb18d962661d19cde
Ring-a-ding,Bell has the most elegant fonts and advertising and I’d be tempted to buy more if they had the best internet service in the world. It’s easy n’est pas?,5,East Coast Wendy & The West,11.5.1,2025-04-25 14:56:42,Bell,iOS,itunes_rss,2025-05-29,0,0,df3864215fe5f430f74e243f3d2189c0
mr,rahim,5,saeedeh 10,11.5.1,2025-04-25 14:44:55,Bell,iOS,itunes_rss,2025-05-29,0,0,6fc69f54406588fda4ab217c45a4ad6d
I can’t log in,I can’t log in. Constant problems,1,phdfjdyhdg,11.5.1,2025-04-25 13:12:34,Bell,iOS,itunes_rss,2025-05-29,0,0,b2cd7f2e7e5bd6a95a651d97e1a69e20
Range,Range is not good when we use data outside,1,Gill sarbjit,11.5.1,2025-04-24 12:53:09,Bell,iOS,itunes_rss,2025-05-29,0,0,bec27c104f7f5185606a39519c9254e4
Auto payment,Tried to set up autopay but my account number keeps coming back as invalid.  Trying to save time… Annoying.,2,Koilaf,11.5.0,2025-04-23 14:38:42,Bell,iOS,itunes_rss,2025-05-29,0,0,d6c5666658621e6432002509f6a5b872
Pre Authorized payment,Have someone reach out as I keep getting notifications of non payment and late fees when I have a pre authorized payment agreement.,1,Bellnot,11.5.0,2025-04-23 13:47:53,Bell,iOS,itunes_rss,2025-05-29,0,0,8836ae542da95a2769732191f22f9e77
Bell has no good service,Y’all need to make the data faster,3,trash bell,11.5.0,2025-04-23 12:58:36,Bell,iOS,itunes_rss,2025-05-29,0,0,09eb05a481ff59f7ea8fd3014b0a3717
Vous ne respectez pas les deal que vous faites étudiez mon compte et rectifiez les paiements,Je veux un crédit,1,Michou555,11.5.0,2025-04-23 08:56:46,Bell,iOS,itunes_rss,2025-05-29,0,0,553ee7bc4e41b031d994649571a041e0
Reconnection fee charged for new device,I am been charged another connection fee of $70 after paying for one in my first month of subscribing to Bell. This mean connection fee twice in the space of less than 3 months.,1,Coolioanderson,11.5.0,2025-04-23 02:10:05,Bell,iOS,itunes_rss,2025-05-29,0,0,47745f090f6d255b6928009b92d666df
My bell,Too expensive,1,Mybellnickname,11.5.0,2025-04-22 19:18:37,Bell,iOS,itunes_rss,2025-05-29,0,0,d39d1b6c8b30d45f99924d3773333eec
Bell Problems,"Since switching to Bell, my bill has been VERY VERY wrong. Customer service is very weak. I’m thinking of CANCELLING my Bell account.",1,Trucker John 378,11.5.0,2025-04-22 08:13:22,Bell,iOS,itunes_rss,2025-05-29,0,0,be281797c2dd999277f153b898083f2b
Login problems,Every time of using this app lose login and password,1,Venta2543,11.5.0,2025-04-21 21:41:10,Bell,iOS,itunes_rss,2025-05-29,0,0,da84f048f1051ac9c2756e45d9b2050b
Very good,Very good,5,dhia mm,11.5.0,2025-04-19 19:54:40,Bell,iOS,itunes_rss,2025-05-29,0,0,3e439f1e696d889066758018af9b2d69
Broken and inconsistent interface,"Sometime I see both my Internet and mobile bills, some other times  I can only see my internet bill oo only my mobile bill… Sometime the user interface change for no reason which seems to be the reason why I can only access one service when it happens…

Sometime the app remember my credit card number and some other time not. And when the application does not remember my credit card informations, I have to enter it manually because the autofill does not work..",1,Catherine.,11.5.0,2025-04-19 14:52:49,Bell,iOS,itunes_rss,2025-05-29,0,0,645e1606a76d051c16151f9801fa08ef
TERRIBLE CUSTOMER SERVICE,I am signed up for auto pay I paid my bill 3 times set up for payment arrangement and you still havnt processed my payment!!!  You canceled my sons cell phone while he’s out of the province with no way to get help!!!!!I’ve been trying to get help for over 3 hours!! Bell customer service is THE WORST!! 🤬🤬,1,mrsstrass,11.5.0,2025-04-19 13:45:29,Bell,iOS,itunes_rss,2025-05-29,0,0,060eff41724d78a14a038b5a8ff5973c
Customer Service,"Terrible experience from customer service not able to resolve issue. Will be disputing through bank and not resolved will not be continuing the service. 

Kindly,
Bilbin",1,Bilbin G.,11.5.0,2025-04-19 13:11:06,Bell,iOS,itunes_rss,2025-05-29,0,0,2de2d77ef55f3680eea29ed79995a6e0
No callback,"Your service is beyond horrible, if I don’t hear back from your loyalty department within 4 days I plan to cancel my service after over 30 years",1,JM PO’d,11.5.0,2025-04-19 10:54:05,Bell,iOS,itunes_rss,2025-05-29,0,0,b1e61e59c601d7148f237ec119bf9a24
Signal,Signal strength is not as good as I would like and I know upgrading would be an option but I’m not prepared to pay extra,4,matte01@,11.5.0,2025-04-19 09:58:05,Bell,iOS,itunes_rss,2025-05-29,0,0,7e9725af332422a8fc40768805654a79
"Rude service, overcharging, false advertising","Agents on phone were deliberately unhelpful and unwilling to be understanding of my situation where I travelled to Hawai’i from Canada and forgot to turn roaming off and even though I had used a microscopic amount of internet and made a few texts they saw it as their best interest to charge me for the two days I texted and called my family while in Hawaii, they (Bell) and the different agents I spoke to to be rude and unhelpful and basically said I have to pay an extra 300 or so dollars on my bill , on top of my usual 180 or so . They refused to be empathetic to me a mother travelling alone , with much going on . I changed my plan after I realized I was roaming but still my bill was over 500 dollars and that is RIDICULOUS",1,pmmcleod,11.5.0,2025-04-18 17:19:24,Bell,iOS,itunes_rss,2025-05-29,0,0,f06df01d08f303c592ec56d27854d78d
Price increases,My bill just keeps going up,1,Veli celap,11.5.0,2025-04-18 07:35:39,Bell,iOS,itunes_rss,2025-05-29,0,0,89cdd15b628ad082914ce315866dc2ce
Bad Crave subscription,Terrible and non intuitive method in trying subscribe to CraveTV through Bell. It blocked me and convulsed. So I stopped and saved my money. Horrible business,1,darth garbage,11.5.0,2025-04-17 18:29:16,Bell,iOS,itunes_rss,2025-05-29,0,0,978561267f802338d04dab5441db6554
Annie from BellMTS PoloPark,Annie is very Helpfull I tried paying my bill the other associates want Help they told me to call but Annie Help me navigate thru MyBell app,5,@gemazing,11.5.0,2025-04-17 13:49:17,Bell,iOS,itunes_rss,2025-05-29,0,0,2a94695256689003670c385bb34d9c13
Disappointed,Looking for a better option now,1,Tedcongra,11.5.0,2025-04-17 09:00:27,Bell,iOS,itunes_rss,2025-05-29,0,0,2ca0eae97463cefa857cf5e1acccffee
Good company,Good  service ❤️,5,jtmvfg,11.5.0,2025-04-16 19:19:21,Bell,iOS,itunes_rss,2025-05-29,0,0,29719d981efd7b5eff8e592222f86b8d
All good,It works good.,5,5m-kelk1,11.5.0,2025-04-16 13:28:26,Bell,iOS,itunes_rss,2025-05-29,0,0,17150b60f94e7fa5329eca4648f2abaf
App quits when started,After today’s iOS and iPadOS updates the Bell app quits just after starting.,1,Jtroster,11.5.0,2025-04-16 12:45:13,Bell,iOS,itunes_rss,2025-05-29,0,0,6c14d40edc59fad7225893efd6a12bf9
Système de répondeur automatisé,Il serait bien que Bell ajoute une option au système informatiser qui nous permettrait de discuter avec quelqu’un d’humain. Merci,1,Gu3vin,11.5.0,2025-04-16 11:32:13,Bell,iOS,itunes_rss,2025-05-29,0,0,cf4e88b0b578dc5e4630ac68cfd4b34e
FRUSTRATION,I received my bill for Bell services online. I was shocked to notice that I owed. over $1100. When I checked my payment on my credit card bill. I saw that it was a valid charge as I had not paid for a couple of months. I was still concerned with the method with which it had been allowed to add up. As I had been in the hospital much of the time.. I am merely wanted to discuss this with a service representative and was looking for a phone number.. Do you think AI would provide me with a phone number ? after several temp attempts to get a contact number I gave up and now I am writing a review that is all I’m able to do right at this time,1,I’m not savvy,11.5.0,2025-04-16 11:26:42,Bell,iOS,itunes_rss,2025-05-29,0,0,b106c62bc409f077e5c19fc439492789
App,This new update has made my bell app close down,1,Lantzade,11.5.0,2025-04-16 09:24:42,Bell,iOS,itunes_rss,2025-05-29,0,0,75d79020a13d7f708668b8c72eed9a72
Repair service,I have had no internet service for 3 days shy of one.  I called on the 22nd of March to report that my internet was  o working. They made an appointment for Sunday 30 March. They called me the 30 and because we had no hydro they canceled the appointment. Another appointment was set for the 30 March and they canceled and said they would have the technician attend the 31st. They didn’t show up or call. However they did notify me my bill hadn’t been paid yet. They missed another appointment after that and showed up on April 4th and the technician went to the pole to work on something completely unrelated to my satellite internet service. He left without even coming in the house to check my modem and dish on the roof. Today is the 15 th of April and I have an appointment for this morning. I’m not having any luck with getting my internet restored. It’s been nearly a month since I’ve been able to watch any of the subscriptions I pay for. If you can get anyone else to supply your internet with I would suggest that you do. I’m not a big fan of being screwed over by Bell.,1,In the corners,11.5.0,2025-04-15 06:54:19,Bell,iOS,itunes_rss,2025-05-29,0,0,345ae8084ab21bbdb3aef334b2279f1e
SCAMMERS,They’re scammers who will hit you with random charges and they lie to get you to sign a contract! I’ll be starting a class action against them! If you have the same issues with them look up class actions against them! They’re being sued multiple times right now!,1,SickOfScammers420,11.3.1,2025-04-14 12:28:11,Bell,iOS,itunes_rss,2025-05-29,0,0,534708a6984530237cf158862f8caab2
Very bad customer service,"For three weeks, Bell was trying to transfer my services from Rogers to Bell. About an hour spent each day on the phone, about 5 or more service calls and about agents telling me I will get charged 75 cad for the service calls!!!
I demand a full compensation of all charges considering all the frustrations and the time wasted explaining to different departments!
Unacceptable service from Bell, one of the main providers in Canada!
Unacceptable that it took three weeks to get my landline connected and my cable tv working!
What can you compensate with??",5,Hell of a Service from Bell,11.3.1,2025-04-14 12:21:20,Bell,iOS,itunes_rss,2025-05-29,0,0,537e672c8108d875a9fecf1c17e7eedf
Billing,You charge way too much for this plan when I barely have any service majority of the city and outer areas.,1,Fzysdi,11.3.1,2025-04-14 09:04:02,Bell,iOS,itunes_rss,2025-05-29,0,0,f69e240d2ff43ef0c9f2d8b4995dc192
Customer service,Both calls to Bell were unsuccessful in acquiring information on my Bell acct as there’s a phone # with a phone # similar that has an outstanding $2 balance.  Your business called me however customer service couldn’t confirm my acct. you need to listen to my recorded call and get back to me,3,Mustang Fiona,11.3.1,2025-04-13 18:50:01,Bell,iOS,itunes_rss,2025-05-29,0,0,154c16d745b1579043d8f98eaedcf21a
Unexpected Internal Server Error,Some errors show up unexpectedly while using the mobile app,3,Enertacts Solutions Inc,11.3.1,2025-04-13 14:25:40,Bell,iOS,itunes_rss,2025-05-29,0,0,43c700ba1fe7b0f4a1faf2f589bdb106
Detailed bill hard to view,Why do you just supply an easily accessible Bill Summary? Some of us really care about if you are billing us for what we actually do. Make the detailed billing easier to view!,3,Bell-user,11.3.1,2025-04-13 09:31:38,Bell,iOS,itunes_rss,2025-05-29,0,0,349004852d053487ce2180cfc23eee27
Loss internet,We got a new modem because the other modem was old. We were thought this would help has not keeps cutting out like three times a day. We should get reimbursed like $200 for this problem. My daughter is in school. She needs to use the Internet to do her classes. If this doesn’t get fixed soon we’re gonna have to change providers.,3,skipdede,11.3.1,2025-04-11 19:09:19,Bell,iOS,itunes_rss,2025-05-29,0,0,e822f71d3fb740efe86e4169f5218800
The network is always flunctuating,"I can use all my devices, some doesn’t connect at.",3,Richyrichy82,11.3.1,2025-04-11 13:53:39,Bell,iOS,itunes_rss,2025-05-29,0,0,0ee9f244187bb6f9d375a7a6dee5f4e4
Internet troubleshooting is useless,"As a software developer it melts my brain how terrible this application is for troubleshooting Internet connectivity issues.   When our modem was displaying ERROR 2001, this application kept going in circles: 

there is an Internet outage >>
no outage detected >>
problem with your modem >>
your modem is fine",2,Wakazula,11.3.1,2025-04-10 11:23:44,Bell,iOS,itunes_rss,2025-05-29,0,0,07cc25ca9965a9ea76c011743d3f9eae
Install fiber,Excellent service by Rae I highly recommend,5,Bobrawh,11.3.1,2025-04-09 08:40:07,Bell,iOS,itunes_rss,2025-05-29,0,0,eb068848ebaba430bdfeb7d2d8a4f1cf
J’aime,Facile claire et simple j’adore merci !,5,Youguie,11.3.1,2025-04-09 05:04:38,Bell,iOS,itunes_rss,2025-05-29,0,0,8a6656ac90ab45980dd6cf5269bf3d2b
Pretty much useless,Pay bill still doesn’t work on latest update.,1,CPF0000,11.3.1,2025-04-08 08:51:27,Bell,iOS,itunes_rss,2025-05-29,0,0,efdeb6199d07709937d5df7aeb0ded91
Barely Works,"If I got a dollar for every time I try to use this app and it fails, I would use it to pay my monthly Bell bill. I was previously with Roger’s for 4 years and have never encountered issues with their app. There’s always issues signing in. I’m able to sign in maybe once a month if I’m lucky, and it’s so random. It is extremely inconvenient when it’s time to pay my Bill and I can’t get into the app to do the most simple thing. For this alone I’m actually seriously considering switching back to Roger’s. SMH. Just the worst!",1,Tammie-kins,11.3.1,2025-04-07 20:11:00,Bell,iOS,itunes_rss,2025-05-29,0,0,2912cf7b784a7fcabc8601ea1ebc6262
